colour	x	y	key	showSelected1	showSelected2	fill
#F8766D	1957	41.5	1957	Rwanda	Africa	#F8766D
#F8766D	1962	43	1962	Rwanda	Africa	#F8766D
#F8766D	1967	44.1	1967	Rwanda	Africa	#F8766D
#F8766D	1972	44.6	1972	Rwanda	Africa	#F8766D
#F8766D	1977	45	1977	Rwanda	Africa	#F8766D
#F8766D	1982	46.218	1982	Rwanda	Africa	#F8766D
#F8766D	1987	44.02	1987	Rwanda	Africa	#F8766D
#F8766D	1992	23.599	1992	Rwanda	Africa	#F8766D
#F8766D	1997	36.087	1997	Rwanda	Africa	#F8766D
#F8766D	2002	43.413	2002	Rwanda	Africa	#F8766D
#F8766D	2007	46.242	2007	Rwanda	Africa	#F8766D
#F8766D	1952	46.471	1952	Sao Tome and Principe	Africa	#F8766D
#F8766D	1957	48.945	1957	Sao Tome and Principe	Africa	#F8766D
#F8766D	1962	51.893	1962	Sao Tome and Principe	Africa	#F8766D
#F8766D	1967	54.425	1967	Sao Tome and Principe	Africa	#F8766D
#F8766D	1972	56.48	1972	Sao Tome and Principe	Africa	#F8766D
#F8766D	1977	58.55	1977	Sao Tome and Principe	Africa	#F8766D
#F8766D	1982	60.351	1982	Sao Tome and Principe	Africa	#F8766D
#F8766D	1987	61.728	1987	Sao Tome and Principe	Africa	#F8766D
#F8766D	1992	62.742	1992	Sao Tome and Principe	Africa	#F8766D
#F8766D	1997	63.306	1997	Sao Tome and Principe	Africa	#F8766D
#F8766D	2002	64.337	2002	Sao Tome and Principe	Africa	#F8766D
#F8766D	2007	65.528	2007	Sao Tome and Principe	Africa	#F8766D
#00BF7D	1952	39.875	1952	Saudi Arabia	Asia	#00BF7D
#00BF7D	1957	42.868	1957	Saudi Arabia	Asia	#00BF7D
#00BF7D	1962	45.914	1962	Saudi Arabia	Asia	#00BF7D
#00BF7D	1967	49.901	1967	Saudi Arabia	Asia	#00BF7D
#00BF7D	1972	53.886	1972	Saudi Arabia	Asia	#00BF7D
#00BF7D	1977	58.69	1977	Saudi Arabia	Asia	#00BF7D
#00BF7D	1982	63.012	1982	Saudi Arabia	Asia	#00BF7D
#00BF7D	1987	66.295	1987	Saudi Arabia	Asia	#00BF7D
#00BF7D	1992	68.768	1992	Saudi Arabia	Asia	#00BF7D
#00BF7D	1997	70.533	1997	Saudi Arabia	Asia	#00BF7D
#00BF7D	2002	71.626	2002	Saudi Arabia	Asia	#00BF7D
#00BF7D	2007	72.777	2007	Saudi Arabia	Asia	#00BF7D
#F8766D	1952	37.278	1952	Senegal	Africa	#F8766D
#F8766D	1957	39.329	1957	Senegal	Africa	#F8766D
#F8766D	1962	41.454	1962	Senegal	Africa	#F8766D
#F8766D	1967	43.563	1967	Senegal	Africa	#F8766D
#F8766D	1972	45.815	1972	Senegal	Africa	#F8766D
#F8766D	1977	48.879	1977	Senegal	Africa	#F8766D
#F8766D	1982	52.379	1982	Senegal	Africa	#F8766D
#F8766D	1987	55.769	1987	Senegal	Africa	#F8766D
#F8766D	1992	58.196	1992	Senegal	Africa	#F8766D
#F8766D	1997	60.187	1997	Senegal	Africa	#F8766D
#F8766D	2002	61.6	2002	Senegal	Africa	#F8766D
#F8766D	2007	63.062	2007	Senegal	Africa	#F8766D
#00B0F6	1952	57.996	1952	Serbia	Europe	#00B0F6
#00B0F6	1957	61.685	1957	Serbia	Europe	#00B0F6
#00B0F6	1962	64.531	1962	Serbia	Europe	#00B0F6
#00B0F6	1967	66.914	1967	Serbia	Europe	#00B0F6
#00B0F6	1972	68.7	1972	Serbia	Europe	#00B0F6
#00B0F6	1977	70.3	1977	Serbia	Europe	#00B0F6
#00B0F6	1982	70.162	1982	Serbia	Europe	#00B0F6
#00B0F6	1987	71.218	1987	Serbia	Europe	#00B0F6
#00B0F6	1992	71.659	1992	Serbia	Europe	#00B0F6
#00B0F6	1997	72.232	1997	Serbia	Europe	#00B0F6
#00B0F6	2002	73.213	2002	Serbia	Europe	#00B0F6
#00B0F6	2007	74.002	2007	Serbia	Europe	#00B0F6
#F8766D	1952	30.331	1952	Sierra Leone	Africa	#F8766D
#F8766D	1957	31.57	1957	Sierra Leone	Africa	#F8766D
#F8766D	1962	32.767	1962	Sierra Leone	Africa	#F8766D
#F8766D	1967	34.113	1967	Sierra Leone	Africa	#F8766D
#F8766D	1972	35.4	1972	Sierra Leone	Africa	#F8766D
#F8766D	1977	36.788	1977	Sierra Leone	Africa	#F8766D
#F8766D	1982	38.445	1982	Sierra Leone	Africa	#F8766D
#F8766D	1987	40.006	1987	Sierra Leone	Africa	#F8766D
#F8766D	1992	38.333	1992	Sierra Leone	Africa	#F8766D
#F8766D	1997	39.897	1997	Sierra Leone	Africa	#F8766D
#F8766D	2002	41.012	2002	Sierra Leone	Africa	#F8766D
#F8766D	2007	42.568	2007	Sierra Leone	Africa	#F8766D
#00BF7D	1952	60.396	1952	Singapore	Asia	#00BF7D
#00BF7D	1957	63.179	1957	Singapore	Asia	#00BF7D
#00BF7D	1962	65.798	1962	Singapore	Asia	#00BF7D
#00BF7D	1967	67.946	1967	Singapore	Asia	#00BF7D
#00BF7D	1972	69.521	1972	Singapore	Asia	#00BF7D
#00BF7D	1977	70.795	1977	Singapore	Asia	#00BF7D
#00BF7D	1982	71.76	1982	Singapore	Asia	#00BF7D
#00BF7D	1987	73.56	1987	Singapore	Asia	#00BF7D
#00BF7D	1992	75.788	1992	Singapore	Asia	#00BF7D
#00BF7D	1997	77.158	1997	Singapore	Asia	#00BF7D
#00BF7D	2002	78.77	2002	Singapore	Asia	#00BF7D
#00BF7D	2007	79.972	2007	Singapore	Asia	#00BF7D
#00B0F6	1952	64.36	1952	Slovak Republic	Europe	#00B0F6
#00B0F6	1957	67.45	1957	Slovak Republic	Europe	#00B0F6
#00B0F6	1962	70.33	1962	Slovak Republic	Europe	#00B0F6
#00B0F6	1967	70.98	1967	Slovak Republic	Europe	#00B0F6
#00B0F6	1972	70.35	1972	Slovak Republic	Europe	#00B0F6
#00B0F6	1977	70.45	1977	Slovak Republic	Europe	#00B0F6
#00B0F6	1982	70.8	1982	Slovak Republic	Europe	#00B0F6
#00B0F6	1987	71.08	1987	Slovak Republic	Europe	#00B0F6
#00B0F6	1992	71.38	1992	Slovak Republic	Europe	#00B0F6
#00B0F6	1997	72.71	1997	Slovak Republic	Europe	#00B0F6
#00B0F6	2002	73.8	2002	Slovak Republic	Europe	#00B0F6
#00B0F6	2007	74.663	2007	Slovak Republic	Europe	#00B0F6
#00B0F6	1952	65.57	1952	Slovenia	Europe	#00B0F6
#00B0F6	1957	67.85	1957	Slovenia	Europe	#00B0F6
#00B0F6	1962	69.15	1962	Slovenia	Europe	#00B0F6
#00B0F6	1967	69.18	1967	Slovenia	Europe	#00B0F6
#00B0F6	1972	69.82	1972	Slovenia	Europe	#00B0F6
#00B0F6	1977	70.97	1977	Slovenia	Europe	#00B0F6
#00B0F6	1982	71.063	1982	Slovenia	Europe	#00B0F6
#00B0F6	1987	72.25	1987	Slovenia	Europe	#00B0F6
#00B0F6	1992	73.64	1992	Slovenia	Europe	#00B0F6
#00B0F6	1997	75.13	1997	Slovenia	Europe	#00B0F6
#00B0F6	2002	76.66	2002	Slovenia	Europe	#00B0F6
#00B0F6	2007	77.926	2007	Slovenia	Europe	#00B0F6
#F8766D	1952	32.978	1952	Somalia	Africa	#F8766D
#F8766D	1957	34.977	1957	Somalia	Africa	#F8766D
#F8766D	1962	36.981	1962	Somalia	Africa	#F8766D
#F8766D	1967	38.977	1967	Somalia	Africa	#F8766D
#F8766D	1972	40.973	1972	Somalia	Africa	#F8766D
#F8766D	1977	41.974	1977	Somalia	Africa	#F8766D
#F8766D	1982	42.955	1982	Somalia	Africa	#F8766D
#F8766D	1987	44.501	1987	Somalia	Africa	#F8766D
#F8766D	1992	39.658	1992	Somalia	Africa	#F8766D
#F8766D	1997	43.795	1997	Somalia	Africa	#F8766D
#F8766D	2002	45.936	2002	Somalia	Africa	#F8766D
#F8766D	2007	48.159	2007	Somalia	Africa	#F8766D
#F8766D	1952	45.009	1952	South Africa	Africa	#F8766D
#F8766D	1957	47.985	1957	South Africa	Africa	#F8766D
#F8766D	1962	49.951	1962	South Africa	Africa	#F8766D
#F8766D	1967	51.927	1967	South Africa	Africa	#F8766D
#F8766D	1972	53.696	1972	South Africa	Africa	#F8766D
#F8766D	1977	55.527	1977	South Africa	Africa	#F8766D
#F8766D	1982	58.161	1982	South Africa	Africa	#F8766D
#F8766D	1987	60.834	1987	South Africa	Africa	#F8766D
#F8766D	1992	61.888	1992	South Africa	Africa	#F8766D
#F8766D	1997	60.236	1997	South Africa	Africa	#F8766D
#F8766D	2002	53.365	2002	South Africa	Africa	#F8766D
#F8766D	2007	49.339	2007	South Africa	Africa	#F8766D
#00B0F6	1952	64.94	1952	Spain	Europe	#00B0F6
#00B0F6	1957	66.66	1957	Spain	Europe	#00B0F6
#00B0F6	1962	69.69	1962	Spain	Europe	#00B0F6
#00B0F6	1967	71.44	1967	Spain	Europe	#00B0F6
#00B0F6	1972	73.06	1972	Spain	Europe	#00B0F6
#00B0F6	1977	74.39	1977	Spain	Europe	#00B0F6
#00B0F6	1982	76.3	1982	Spain	Europe	#00B0F6
#00B0F6	1987	76.9	1987	Spain	Europe	#00B0F6
#00B0F6	1992	77.57	1992	Spain	Europe	#00B0F6
#00B0F6	1997	78.77	1997	Spain	Europe	#00B0F6
#00B0F6	2002	79.78	2002	Spain	Europe	#00B0F6
#00B0F6	2007	80.941	2007	Spain	Europe	#00B0F6
#00BF7D	1952	57.593	1952	Sri Lanka	Asia	#00BF7D
#00BF7D	1957	61.456	1957	Sri Lanka	Asia	#00BF7D
#00BF7D	1962	62.192	1962	Sri Lanka	Asia	#00BF7D
#00BF7D	1967	64.266	1967	Sri Lanka	Asia	#00BF7D
#00BF7D	1972	65.042	1972	Sri Lanka	Asia	#00BF7D
#00BF7D	1977	65.949	1977	Sri Lanka	Asia	#00BF7D
#00BF7D	1982	68.757	1982	Sri Lanka	Asia	#00BF7D
#00BF7D	1987	69.011	1987	Sri Lanka	Asia	#00BF7D
#00BF7D	1992	70.379	1992	Sri Lanka	Asia	#00BF7D
#00BF7D	1997	70.457	1997	Sri Lanka	Asia	#00BF7D
#00BF7D	2002	70.815	2002	Sri Lanka	Asia	#00BF7D
#00BF7D	2007	72.396	2007	Sri Lanka	Asia	#00BF7D
#F8766D	1952	38.635	1952	Sudan	Africa	#F8766D
#F8766D	1957	39.624	1957	Sudan	Africa	#F8766D
#F8766D	1962	40.87	1962	Sudan	Africa	#F8766D
#F8766D	1967	42.858	1967	Sudan	Africa	#F8766D
#F8766D	1972	45.083	1972	Sudan	Africa	#F8766D
#F8766D	1977	47.8	1977	Sudan	Africa	#F8766D
#F8766D	1982	50.338	1982	Sudan	Africa	#F8766D
#F8766D	1987	51.744	1987	Sudan	Africa	#F8766D
#F8766D	1992	53.556	1992	Sudan	Africa	#F8766D
#F8766D	1997	55.373	1997	Sudan	Africa	#F8766D
#F8766D	2002	56.369	2002	Sudan	Africa	#F8766D
#F8766D	2007	58.556	2007	Sudan	Africa	#F8766D
#F8766D	1952	41.407	1952	Swaziland	Africa	#F8766D
#F8766D	1957	43.424	1957	Swaziland	Africa	#F8766D
#F8766D	1962	44.992	1962	Swaziland	Africa	#F8766D
#F8766D	1967	46.633	1967	Swaziland	Africa	#F8766D
#F8766D	1972	49.552	1972	Swaziland	Africa	#F8766D
#F8766D	1977	52.537	1977	Swaziland	Africa	#F8766D
#F8766D	1982	55.561	1982	Swaziland	Africa	#F8766D
#F8766D	1987	57.678	1987	Swaziland	Africa	#F8766D
#F8766D	1992	58.474	1992	Swaziland	Africa	#F8766D
#F8766D	1997	54.289	1997	Swaziland	Africa	#F8766D
#F8766D	2002	43.869	2002	Swaziland	Africa	#F8766D
#F8766D	2007	39.613	2007	Swaziland	Africa	#F8766D
#00B0F6	1952	71.86	1952	Sweden	Europe	#00B0F6
#00B0F6	1957	72.49	1957	Sweden	Europe	#00B0F6
#00B0F6	1962	73.37	1962	Sweden	Europe	#00B0F6
#00B0F6	1967	74.16	1967	Sweden	Europe	#00B0F6
#00B0F6	1972	74.72	1972	Sweden	Europe	#00B0F6
#00B0F6	1977	75.44	1977	Sweden	Europe	#00B0F6
#00B0F6	1982	76.42	1982	Sweden	Europe	#00B0F6
#00B0F6	1987	77.19	1987	Sweden	Europe	#00B0F6
#00B0F6	1992	78.16	1992	Sweden	Europe	#00B0F6
#00B0F6	1997	79.39	1997	Sweden	Europe	#00B0F6
#00B0F6	2002	80.04	2002	Sweden	Europe	#00B0F6
#00B0F6	2007	80.884	2007	Sweden	Europe	#00B0F6
#00B0F6	1952	69.62	1952	Switzerland	Europe	#00B0F6
#00B0F6	1957	70.56	1957	Switzerland	Europe	#00B0F6
#00B0F6	1962	71.32	1962	Switzerland	Europe	#00B0F6
#00B0F6	1967	72.77	1967	Switzerland	Europe	#00B0F6
#00B0F6	1972	73.78	1972	Switzerland	Europe	#00B0F6
#00B0F6	1977	75.39	1977	Switzerland	Europe	#00B0F6
#00B0F6	1982	76.21	1982	Switzerland	Europe	#00B0F6
#00B0F6	1987	77.41	1987	Switzerland	Europe	#00B0F6
#00B0F6	1992	78.03	1992	Switzerland	Europe	#00B0F6
#00B0F6	1997	79.37	1997	Switzerland	Europe	#00B0F6
#00B0F6	2002	80.62	2002	Switzerland	Europe	#00B0F6
#00B0F6	2007	81.701	2007	Switzerland	Europe	#00B0F6
#00BF7D	1952	45.883	1952	Syria	Asia	#00BF7D
#00BF7D	1957	48.284	1957	Syria	Asia	#00BF7D
#00BF7D	1962	50.305	1962	Syria	Asia	#00BF7D
#00BF7D	1967	53.655	1967	Syria	Asia	#00BF7D
#00BF7D	1972	57.296	1972	Syria	Asia	#00BF7D
#00BF7D	1977	61.195	1977	Syria	Asia	#00BF7D
#00BF7D	1982	64.59	1982	Syria	Asia	#00BF7D
#00BF7D	1987	66.974	1987	Syria	Asia	#00BF7D
#00BF7D	1992	69.249	1992	Syria	Asia	#00BF7D
#00BF7D	1997	71.527	1997	Syria	Asia	#00BF7D
#00BF7D	2002	73.053	2002	Syria	Asia	#00BF7D
#00BF7D	2007	74.143	2007	Syria	Asia	#00BF7D
#00BF7D	1952	58.5	1952	Taiwan	Asia	#00BF7D
#00BF7D	1957	62.4	1957	Taiwan	Asia	#00BF7D
#00BF7D	1962	65.2	1962	Taiwan	Asia	#00BF7D
#00BF7D	1967	67.5	1967	Taiwan	Asia	#00BF7D
#00BF7D	1972	69.39	1972	Taiwan	Asia	#00BF7D
#00BF7D	1977	70.59	1977	Taiwan	Asia	#00BF7D
#00BF7D	1982	72.16	1982	Taiwan	Asia	#00BF7D
#00BF7D	1987	73.4	1987	Taiwan	Asia	#00BF7D
#00BF7D	1992	74.26	1992	Taiwan	Asia	#00BF7D
#00BF7D	1997	75.25	1997	Taiwan	Asia	#00BF7D
#00BF7D	2002	76.99	2002	Taiwan	Asia	#00BF7D
#00BF7D	2007	78.4	2007	Taiwan	Asia	#00BF7D
#F8766D	1952	41.215	1952	Tanzania	Africa	#F8766D
#F8766D	1957	42.974	1957	Tanzania	Africa	#F8766D
#F8766D	1962	44.246	1962	Tanzania	Africa	#F8766D
#F8766D	1967	45.757	1967	Tanzania	Africa	#F8766D
#F8766D	1972	47.62	1972	Tanzania	Africa	#F8766D
#F8766D	1977	49.919	1977	Tanzania	Africa	#F8766D
#F8766D	1982	50.608	1982	Tanzania	Africa	#F8766D
#F8766D	1987	51.535	1987	Tanzania	Africa	#F8766D
#F8766D	1992	50.44	1992	Tanzania	Africa	#F8766D
#F8766D	1997	48.466	1997	Tanzania	Africa	#F8766D
#F8766D	2002	49.651	2002	Tanzania	Africa	#F8766D
#F8766D	2007	52.517	2007	Tanzania	Africa	#F8766D
#00BF7D	1952	50.848	1952	Thailand	Asia	#00BF7D
#00BF7D	1957	53.63	1957	Thailand	Asia	#00BF7D
#00BF7D	1962	56.061	1962	Thailand	Asia	#00BF7D
#00BF7D	1967	58.285	1967	Thailand	Asia	#00BF7D
#00BF7D	1972	60.405	1972	Thailand	Asia	#00BF7D
#00BF7D	1977	62.494	1977	Thailand	Asia	#00BF7D
#00BF7D	1982	64.597	1982	Thailand	Asia	#00BF7D
#00BF7D	1987	66.084	1987	Thailand	Asia	#00BF7D
#00BF7D	1992	67.298	1992	Thailand	Asia	#00BF7D
#00BF7D	1997	67.521	1997	Thailand	Asia	#00BF7D
#00BF7D	2002	68.564	2002	Thailand	Asia	#00BF7D
#00BF7D	2007	70.616	2007	Thailand	Asia	#00BF7D
#F8766D	1952	38.596	1952	Togo	Africa	#F8766D
#F8766D	1957	41.208	1957	Togo	Africa	#F8766D
#F8766D	1962	43.922	1962	Togo	Africa	#F8766D
#F8766D	1967	46.769	1967	Togo	Africa	#F8766D
#F8766D	1972	49.759	1972	Togo	Africa	#F8766D
#F8766D	1977	52.887	1977	Togo	Africa	#F8766D
#F8766D	1982	55.471	1982	Togo	Africa	#F8766D
#F8766D	1987	56.941	1987	Togo	Africa	#F8766D
#F8766D	1992	58.061	1992	Togo	Africa	#F8766D
#F8766D	1997	58.39	1997	Togo	Africa	#F8766D
#F8766D	2002	57.561	2002	Togo	Africa	#F8766D
#F8766D	2007	58.42	2007	Togo	Africa	#F8766D
#A3A500	1952	59.1	1952	Trinidad and Tobago	Americas	#A3A500
#A3A500	1957	61.8	1957	Trinidad and Tobago	Americas	#A3A500
#A3A500	1962	64.9	1962	Trinidad and Tobago	Americas	#A3A500
#A3A500	1967	65.4	1967	Trinidad and Tobago	Americas	#A3A500
#A3A500	1972	65.9	1972	Trinidad and Tobago	Americas	#A3A500
#A3A500	1977	68.3	1977	Trinidad and Tobago	Americas	#A3A500
#A3A500	1982	68.832	1982	Trinidad and Tobago	Americas	#A3A500
#A3A500	1987	69.582	1987	Trinidad and Tobago	Americas	#A3A500
#A3A500	1992	69.862	1992	Trinidad and Tobago	Americas	#A3A500
#A3A500	1997	69.465	1997	Trinidad and Tobago	Americas	#A3A500
#A3A500	2002	68.976	2002	Trinidad and Tobago	Americas	#A3A500
#A3A500	2007	69.819	2007	Trinidad and Tobago	Americas	#A3A500
#F8766D	1952	44.6	1952	Tunisia	Africa	#F8766D
#F8766D	1957	47.1	1957	Tunisia	Africa	#F8766D
#F8766D	1962	49.579	1962	Tunisia	Africa	#F8766D
#F8766D	1967	52.053	1967	Tunisia	Africa	#F8766D
#F8766D	1972	55.602	1972	Tunisia	Africa	#F8766D
#F8766D	1977	59.837	1977	Tunisia	Africa	#F8766D
#F8766D	1982	64.048	1982	Tunisia	Africa	#F8766D
#F8766D	1987	66.894	1987	Tunisia	Africa	#F8766D
#F8766D	1992	70.001	1992	Tunisia	Africa	#F8766D
#F8766D	1997	71.973	1997	Tunisia	Africa	#F8766D
#F8766D	2002	73.042	2002	Tunisia	Africa	#F8766D
#F8766D	2007	73.923	2007	Tunisia	Africa	#F8766D
#00B0F6	1952	43.585	1952	Turkey	Europe	#00B0F6
#00B0F6	1957	48.079	1957	Turkey	Europe	#00B0F6
#00B0F6	1962	52.098	1962	Turkey	Europe	#00B0F6
#00B0F6	1967	54.336	1967	Turkey	Europe	#00B0F6
#00B0F6	1972	57.005	1972	Turkey	Europe	#00B0F6
#00B0F6	1977	59.507	1977	Turkey	Europe	#00B0F6
#00B0F6	1982	61.036	1982	Turkey	Europe	#00B0F6
#00B0F6	1987	63.108	1987	Turkey	Europe	#00B0F6
#00B0F6	1992	66.146	1992	Turkey	Europe	#00B0F6
#00B0F6	1997	68.835	1997	Turkey	Europe	#00B0F6
#00B0F6	2002	70.845	2002	Turkey	Europe	#00B0F6
#00B0F6	2007	71.777	2007	Turkey	Europe	#00B0F6
#F8766D	1952	39.978	1952	Uganda	Africa	#F8766D
#F8766D	1957	42.571	1957	Uganda	Africa	#F8766D
#F8766D	1962	45.344	1962	Uganda	Africa	#F8766D
#F8766D	1967	48.051	1967	Uganda	Africa	#F8766D
#F8766D	1972	51.016	1972	Uganda	Africa	#F8766D
#F8766D	1977	50.35	1977	Uganda	Africa	#F8766D
#F8766D	1982	49.849	1982	Uganda	Africa	#F8766D
#F8766D	1987	51.509	1987	Uganda	Africa	#F8766D
#F8766D	1992	48.825	1992	Uganda	Africa	#F8766D
#F8766D	1997	44.578	1997	Uganda	Africa	#F8766D
#F8766D	2002	47.813	2002	Uganda	Africa	#F8766D
#F8766D	2007	51.542	2007	Uganda	Africa	#F8766D
#00B0F6	1952	69.18	1952	United Kingdom	Europe	#00B0F6
#00B0F6	1957	70.42	1957	United Kingdom	Europe	#00B0F6
#00B0F6	1962	70.76	1962	United Kingdom	Europe	#00B0F6
#00B0F6	1967	71.36	1967	United Kingdom	Europe	#00B0F6
#00B0F6	1972	72.01	1972	United Kingdom	Europe	#00B0F6
#00B0F6	1977	72.76	1977	United Kingdom	Europe	#00B0F6
#00B0F6	1982	74.04	1982	United Kingdom	Europe	#00B0F6
#00B0F6	1987	75.007	1987	United Kingdom	Europe	#00B0F6
#00B0F6	1992	76.42	1992	United Kingdom	Europe	#00B0F6
#00B0F6	1997	77.218	1997	United Kingdom	Europe	#00B0F6
#00B0F6	2002	78.471	2002	United Kingdom	Europe	#00B0F6
#00B0F6	2007	79.425	2007	United Kingdom	Europe	#00B0F6
#A3A500	1952	68.44	1952	United States	Americas	#A3A500
#A3A500	1957	69.49	1957	United States	Americas	#A3A500
#A3A500	1962	70.21	1962	United States	Americas	#A3A500
#A3A500	1967	70.76	1967	United States	Americas	#A3A500
#A3A500	1972	71.34	1972	United States	Americas	#A3A500
#A3A500	1977	73.38	1977	United States	Americas	#A3A500
#A3A500	1982	74.65	1982	United States	Americas	#A3A500
#A3A500	1987	75.02	1987	United States	Americas	#A3A500
#A3A500	1992	76.09	1992	United States	Americas	#A3A500
#A3A500	1997	76.81	1997	United States	Americas	#A3A500
#A3A500	2002	77.31	2002	United States	Americas	#A3A500
#A3A500	2007	78.242	2007	United States	Americas	#A3A500
#A3A500	1952	66.071	1952	Uruguay	Americas	#A3A500
#A3A500	1957	67.044	1957	Uruguay	Americas	#A3A500
#A3A500	1962	68.253	1962	Uruguay	Americas	#A3A500
#A3A500	1967	68.468	1967	Uruguay	Americas	#A3A500
#A3A500	1972	68.673	1972	Uruguay	Americas	#A3A500
#A3A500	1977	69.481	1977	Uruguay	Americas	#A3A500
#A3A500	1982	70.805	1982	Uruguay	Americas	#A3A500
#A3A500	1987	71.918	1987	Uruguay	Americas	#A3A500
#A3A500	1992	72.752	1992	Uruguay	Americas	#A3A500
#A3A500	1997	74.223	1997	Uruguay	Americas	#A3A500
#A3A500	2002	75.307	2002	Uruguay	Americas	#A3A500
#A3A500	2007	76.384	2007	Uruguay	Americas	#A3A500
#A3A500	1952	55.088	1952	Venezuela	Americas	#A3A500
#A3A500	1957	57.907	1957	Venezuela	Americas	#A3A500
#A3A500	1962	60.77	1962	Venezuela	Americas	#A3A500
#A3A500	1967	63.479	1967	Venezuela	Americas	#A3A500
#A3A500	1972	65.712	1972	Venezuela	Americas	#A3A500
#A3A500	1977	67.456	1977	Venezuela	Americas	#A3A500
#A3A500	1982	68.557	1982	Venezuela	Americas	#A3A500
#A3A500	1987	70.19	1987	Venezuela	Americas	#A3A500
#A3A500	1992	71.15	1992	Venezuela	Americas	#A3A500
#A3A500	1997	72.146	1997	Venezuela	Americas	#A3A500
#A3A500	2002	72.766	2002	Venezuela	Americas	#A3A500
#A3A500	2007	73.747	2007	Venezuela	Americas	#A3A500
#00BF7D	1952	40.412	1952	Vietnam	Asia	#00BF7D
#00BF7D	1957	42.887	1957	Vietnam	Asia	#00BF7D
#00BF7D	1962	45.363	1962	Vietnam	Asia	#00BF7D
#00BF7D	1967	47.838	1967	Vietnam	Asia	#00BF7D
#00BF7D	1972	50.254	1972	Vietnam	Asia	#00BF7D
#00BF7D	1977	55.764	1977	Vietnam	Asia	#00BF7D
#00BF7D	1982	58.816	1982	Vietnam	Asia	#00BF7D
#00BF7D	1987	62.82	1987	Vietnam	Asia	#00BF7D
#00BF7D	1992	67.662	1992	Vietnam	Asia	#00BF7D
#00BF7D	1997	70.672	1997	Vietnam	Asia	#00BF7D
#00BF7D	2002	73.017	2002	Vietnam	Asia	#00BF7D
#00BF7D	2007	74.249	2007	Vietnam	Asia	#00BF7D
#00BF7D	1952	43.16	1952	West Bank and Gaza	Asia	#00BF7D
#00BF7D	1957	45.671	1957	West Bank and Gaza	Asia	#00BF7D
#00BF7D	1962	48.127	1962	West Bank and Gaza	Asia	#00BF7D
#00BF7D	1967	51.631	1967	West Bank and Gaza	Asia	#00BF7D
#00BF7D	1972	56.532	1972	West Bank and Gaza	Asia	#00BF7D
#00BF7D	1977	60.765	1977	West Bank and Gaza	Asia	#00BF7D
#00BF7D	1982	64.406	1982	West Bank and Gaza	Asia	#00BF7D
#00BF7D	1987	67.046	1987	West Bank and Gaza	Asia	#00BF7D
#00BF7D	1992	69.718	1992	West Bank and Gaza	Asia	#00BF7D
#00BF7D	1997	71.096	1997	West Bank and Gaza	Asia	#00BF7D
#00BF7D	2002	72.37	2002	West Bank and Gaza	Asia	#00BF7D
#00BF7D	2007	73.422	2007	West Bank and Gaza	Asia	#00BF7D
#00BF7D	1952	32.548	1952	Yemen, Rep.	Asia	#00BF7D
#00BF7D	1957	33.97	1957	Yemen, Rep.	Asia	#00BF7D
#00BF7D	1962	35.18	1962	Yemen, Rep.	Asia	#00BF7D
#00BF7D	1967	36.984	1967	Yemen, Rep.	Asia	#00BF7D
#00BF7D	1972	39.848	1972	Yemen, Rep.	Asia	#00BF7D
#00BF7D	1977	44.175	1977	Yemen, Rep.	Asia	#00BF7D
#00BF7D	1982	49.113	1982	Yemen, Rep.	Asia	#00BF7D
#00BF7D	1987	52.922	1987	Yemen, Rep.	Asia	#00BF7D
#00BF7D	1992	55.599	1992	Yemen, Rep.	Asia	#00BF7D
#00BF7D	1997	58.02	1997	Yemen, Rep.	Asia	#00BF7D
#00BF7D	2002	60.308	2002	Yemen, Rep.	Asia	#00BF7D
#00BF7D	2007	62.698	2007	Yemen, Rep.	Asia	#00BF7D
#F8766D	1952	42.038	1952	Zambia	Africa	#F8766D
#F8766D	1957	44.077	1957	Zambia	Africa	#F8766D
#F8766D	1962	46.023	1962	Zambia	Africa	#F8766D
#F8766D	1967	47.768	1967	Zambia	Africa	#F8766D
#F8766D	1972	50.107	1972	Zambia	Africa	#F8766D
#F8766D	1977	51.386	1977	Zambia	Africa	#F8766D
#F8766D	1982	51.821	1982	Zambia	Africa	#F8766D
#F8766D	1987	50.821	1987	Zambia	Africa	#F8766D
#F8766D	1992	46.1	1992	Zambia	Africa	#F8766D
#F8766D	1997	40.238	1997	Zambia	Africa	#F8766D
#F8766D	2002	39.193	2002	Zambia	Africa	#F8766D
#F8766D	2007	42.384	2007	Zambia	Africa	#F8766D
#F8766D	1952	48.451	1952	Zimbabwe	Africa	#F8766D
#F8766D	1957	50.469	1957	Zimbabwe	Africa	#F8766D
#F8766D	1962	52.358	1962	Zimbabwe	Africa	#F8766D
#F8766D	1967	53.995	1967	Zimbabwe	Africa	#F8766D
#F8766D	1972	55.635	1972	Zimbabwe	Africa	#F8766D
#F8766D	1977	57.674	1977	Zimbabwe	Africa	#F8766D
#F8766D	1982	60.363	1982	Zimbabwe	Africa	#F8766D
#F8766D	1987	62.351	1987	Zimbabwe	Africa	#F8766D
#F8766D	1992	60.377	1992	Zimbabwe	Africa	#F8766D
#F8766D	1997	46.809	1997	Zimbabwe	Africa	#F8766D
#F8766D	2002	39.989	2002	Zimbabwe	Africa	#F8766D
#F8766D	2007	43.487	2007	Zimbabwe	Africa	#F8766D
